14316	10	Antall m3 førsteslått av eng til silofôr i plansilo
14317	10	Antall daa førsteslått av eng til rundballer
14318	10	Antall rundballer av førsteslått av eng
14319	10	Antall kg enhetsvekt på rundballer av førsteslått av eng
14320	10	Antall daa fôret ferskt av førsteslått eng
14321	10	Antall tonn fôret ferskt av førsteslått eng
14322	10	Antall daa etterslått av eng høstet
14323	10	Antall daa etterslått av eng til høy
14324	10	Antall tonn etterslått av eng til høy
14325	10	Antall daa etterslått eng til silofôr
14326	10	Antall m3 silofôr av etterslått eng i tårnsilo
14327	10	Antall m3 silofor av etterslått eng i plansilo
14328	10	Antall daa av etterslått eng til rundballer
14329	10	Antall rundballer av etterslått eng
14330	10	Antall kg enhetsvekt rundball av etterslått eng
14331	10	Antall daa etterslått eng fôret ferskt
14332	10	Antall tonn fôret ferskt av etterslått eng
14360	10	Bregningsgrunnlag for utgående merverdiavgift lav sats termin
14361	10	Beregnet utgående merverdiavgift lav sats termin
14362	10	Bregningsgrunnlag utgående merverdiavgift for tjenester kjøpt fra
14362	20	utlandet termin
14363	10	Beregnet utgående merverdiavgift på tjenester kjøpt fra utlandet termi
14364	10	Fradragsberettiget merverdiavgift lav sats termin
14562	10	Angi hvor mange innenfor hvert yrke virksomheten har behov for å
14562	20	rekruttere kommende år
14564	10	Angi hvor mange flere ansatte bedriften ville hatt i hvert yrke dersom
14564	20	den ikke hadde rekrutteringsproblemer
14566	10	Angi hvordan du vurderer bedriftens kontakt med Aetat på en skala fra
14566	20	1 til 6.
14567	10	Angi om du ser for deg å bruke Aetats tilbud på internett som en del
14567	20	av bedriftens rekrutteringsstrategi i fremtiden
14568	10	Angi hvordan du vurderer Aetats samlede innsats overfor bedriften
14684	10	Utenlandske eierinteresser i leverandøren
14685	10	Angivelse av nasjonalitet på utenlandske eierinteresser i leverandøren
14687	10	Næringsinteresser som personer i leverandørens styre og ledelse har i
14687	20	utlandet.
14689	10	Styremedlem sitt fornavn
14696	10	Skisse/tegning over lokaliteter
14815	10	Navnet til fritidsboligens eiendom
14816	10	Kommunenummeret til kommunen hvor fritidsboligen ligger
14817	10	Fødselsnummer til utleier
14819	10	Driftskostnader på grunnrenteinntekt
14820	10	Tap i saldogruppe G ved realisasjon av driftsmidler ved beregning av
14820	20	grunnrenteinntekt
14821	10	Sum fradrag ved beregning av grunnrenteinntekt
14822	10	Normrente ved beregning av grunnrenteinntekt
14823	10	Sum grunnrente i alle kraftverk
14824	10	Gjennomsnittlig skattemessige friinntekter
14825	10	Andre fradrag i næringsinntekt
14826	10	Sum fremførbart underskudd for aksjeselskap mv
14827	10	Fremførbart underskudd anvendt
14828	10	Formuesverdi fritidsbåt/lystyacht
14829	10	Ubenyttet fremførbart underskudd aksjeselskap mv
14832	10	Deltakers andel av inntekter ved lottfiske
14834	10	deltakers andel av aksjeutbytte ved halv godtgjørelse
14836	10	Deltakers andel av resultat i spesifisert kommune
14837	10	Deltakers andel av nettoformue i spesifisert kommune
14841	10	Deltaker i KS fradragsramme
14842	10	Deltaker i KS andel av lott i fiske
14844	10	Andre betinget skattefrie avsetninger
14852	10	RISK i NOKUS-selskap
14854	10	Pålydende pr. aksje i NOKUS-seøskap
14855	10	Aksjer mv. indirekte eid gjennom i NOKUS-selskap
14856	10	Ligningsmessig formuesverdi andeler på andre formuesposter i rederi
14857	10	Framførbart underskudd for rederi ved inntreden
14858	10	rederiselskapets navn spesifisert
14859	10	Akkumulert framførbart underskudd
14860	10	Pålydende pr. aksje mv, i NOKUS-selskap
14862	10	Fradragsberettiget aksjonærbidrag
14863	10	Skattemessig verdi på driftsmidler for kraftanlegg
14864	10	Inngangsverdi på driftsmidler i kraftanlegg
14865	10	Ordinære avskrivninger på kraftanlegg
14866	10	Inngående verdi på driftsmidler som blir avskrevet lineært
14868	10	Andel tonnasjeskatt fra NOKUS-selskap mv
14870	10	Grunnlag for beregning av naturressursskatt på kraftanlegg
14871	10	Antall kwt produksjon av elektrisitet i 1998 i kraftverk
14872	10	Antall kwt elektrisitet produsert i 1999 i kraftverk
14873	10	Antall kwt elektristet produsert i 2000 i kraftverk
14874	10	Antall kwt elektrisitet produsert i 2001 i kraftverk
14875	10	Positiv gevunst og tapskonto for kommandittselskap
14876	10	Totalt samlede oppgavepliktige lønnskostnader
14877	10	Særlige opplysninger om akjonærbeskatning
14878	10	Merknader til årsoppgaven for arbeidsgiveravgift
14879	10	Utestående fordringer for billedskunstnere
14880	10	Sum differanse ved inntredelsesbeskatning for deltakerlignede selskap
14881	10	Deltakers arbeidskodtgjørelse i ANS mv
14886	10	Eiendommens gårdsnummer i kostprisoppgaven
14887	10	Eiendommens bruksnummer i kostprisoppgaven
14888	10	Sum arbeidsgiveavgiftpliktige ytelser
14988	10	Revisjonsstatus flyselskapets håndbok håndboksystem MME - Management
14988	20	Maintenance Exposition.
15001	10	Navnet til ansvarlig selskap, kommandittselskap og NOKUS-selskap mv.
15001	20	hvor deltaker har inntekt fra
15002	10	Adressen til ansvarlig selskap, kommandittselskap og NOKUS-selskap mv.
15002	20	 
15002	30	hvor deltaker har inntekt
15003	10	Postnummer til ansvarlig selskap; kommandittselskap og NOKUS-selskap
15003	20	mv. hvor deltaker har inntekt
15004	10	Poststed for ansvarlig selskap, kommandittselskap og NOKUS-selskap mv.
15004	20	hvor deltaker har inntekt
15005	10	Organisasjonsnummer til ansvarlig selskap, kommandittselskap og
15005	20	NOKUS-selskap mv. hvor deltaker har inntekt
15006	10	Telefonnummer til ansvarlig selskap, kommandittselskap og
15006	20	NOKUS-selskap mv. hvor deltaker har inntekt
15007	10	Navn til NOKUS-selskap hvor deltakere har formue og inntekt
15008	10	Registreringsland til NOKUS-selskap hvor deltakere har formue og
15008	20	inntekt
15009	10	Navnet til kommandittselskapet mv, hvor deltakeren har formue og
15009	20	inntekt
15010	10	Adressen til kommandittselskapet mv. hvor deltakeren har formue og
15010	20	inntekt
15011	10	Postnummeret til kommandittselskapet mv. kvor deltakeren har formue og
15011	20	inntekt
15012	10	Poststedet til kommandittselskapet mv. hvor deltakeren har formue og
15012	20	inntekt
15013	10	Organisasjonsnummeret til kommandittselskapet mv. hvor deltakeren har
15013	20	formue og inntekt
15014	10	telefonnummeret til kommandittselskapet mv. hvor deltakeren har formue
15014	20	og inntekt
15015	10	Angi hvorvidt kommandittselskapet mv. er et delingsforetak
15016	10	Angi hvorvidt hvorvidt kommandittselskapet mv. er et liberalt yrke
15017	10	Angi næringen til kommandittselskapet mv.
15018	10	Skattekommunen til kommandittselskapet mv.
15019	10	Navnet til ansvarlig selskap mv. hvor deltakeren har formue og inntekt
15020	10	Adressen til ansvarlig selskap mv. hvor deltakeren har formue og
15020	20	inntekt
15021	10	Postnummeret til ansvarlig selskap mv. hvor deltakeren har formue og
15021	20	inntekt
15022	10	Poststedet til ansvarlig selskap mv. hvor deltakeren har formue og
15022	20	inntekt
15023	10	Organisasjonsnummeret til ansvarlig selskap mv. hvor deltakeren har
15023	20	formue og inntekt
15024	10	Telefonnummeret til ansvarlig selskap mv. hvor deltakeren har formue
15024	20	og inntekt
15025	10	Angi hvorvidt det ansvarlige selskapet mv. er et delingsforetak
15026	10	Angi hvorvidt det ansvarlige selskapet mv. er et liberalt yrke
15027	10	Angi næringen til det ansvarlige selskapet mv
15028	10	Skattekommunen til det ansvarlige selskapet mv.
15224	10	Om det ikke er installert ACAS - Airborne collision avoidance
15224	20	system/Luftbåret system for kollisjonsvarsling.
15225	10	Om det er installert og evt. type ACAS - Airborne collision avoidance
15225	20	system/Luftbåret system for kollisjonsvarsling.
15226	10	Varsling ACAS - Airborne collision avoidance system/Luftbåret system
15226	20	for kollisjonsvarsling.
15227	10	Ingen varsling ACAS - Airborne collision avoidance system/Luftbåret
15227	20	system for kollisjonsvarsling.
15228	10	Forslag til unnvikelsesmanøver gitt ved varsling med ACAS - Airborne
15228	20	collision avoidance system/Luftbåret system for kollisjonsvarsling.
15233	10	Type luftfartøy
15281	10	Beregningsgrunnlag utgående merverdiavgift for tjenester kjøpt fra
15281	20	utlandet
15282	10	Beregnet utgående merverdiavgift på tjenester kjøpt fra utlandet
15286	10	Gjennomsnittlig utfakturert timepris
15287	10	Gjennomsnittlig utfakturert timepris for oppdragsansvarlig
15288	10	Gjennomsnittlig utfakturert timepris for prosjekteringsansvarlig
15289	10	Gjennomsnittlig utfakturert timepris for prosjektmedarbeider
15290	10	Timeverk for oppdragsansvarlig i prosent av totalt antall timer
15291	10	Timeverk for prosjekteringsansvarlig i prosent av totalt antall timer
15292	10	Timeverk for prosjektmedarbeider i prosent av totalt antall timer
15337	10	Korrigert e-post adresse
15339	10	Angir om enheten har mottat bestillinger via internett.
15340	10	Andel av foretakets internettomsetning som ble betalt inn via
15340	20	internett.
15341	10	Andel av foretakets omsetning som kom fra bestillinger mottatt via
15341	20	internett.
15449	10	Nettoverdien av ordrebeholdningen ved utgangen av forrige kvartal,
15449	20	prosentandel eurosone.
15450	10	Bruttoverdien av alle ordrer og bestillinger innkommet i løpet av
15450	20	kvartalet, prosentandel eurosone.
15451	10	Nettoverdien av ordre og bestillinger som ikke er under arbeid ved
15451	20	utgangen av kvartalet, prosentanel eurosone.
15452	10	Nettoverdien av ordrebeholdning ved utgangen av forrige kvartal,
15452	20	innenlands.
15453	10	Nettoverdien av ordrebehandlingen ved utgangen av forrige kvartal,
15453	20	eksport.
15454	10	Nettoverdien av ordrebeholdningen ved utgangen av forrige kvartal.
15459	10	Lager av ferdigvarer og varer i arbeid ved utgangen av forrige
15459	20	kvartal.
15461	10	Opplysning om det er mottatt leieinntekter
15462	10	Opplysning om det er mottatt offentlige tilskudd
15463	10	Virkelig verdi av aksjer og andeler klassifisert som omløpsmidler
15464	10	Virkelig verdi av aksjer og andeler klassifisert som anleggsmidler
15465	10	Balanseført verdi av aksjer og andeler klassifisert som anleggsmidler
15466	10	Beregnet endring i verdi på aksjederivater ved en endring i
15466	20	aksjekursene på -30%
15467	10	Virkelig verdi av obligasjoner mv. klassifisert som omløpsmidler
15468	10	Virkelig verdi av obligasjoner mv. klassifisert som anleggsmidler
15469	10	Virkelig verdi av obligasjoner som holdes til forfall
15470	10	Balanseført verdi av obligasjoner mv. klassifisert som anleggsmidler
15471	10	Balanseført verdi av obligasjoner mv. som holdes til forfall - forfall
15471	20	i inneværende kalenderår
15472	10	Beregnet endring i virkelig verdi av obligasjoner mv. ved en
15472	20	renteøkning på 1%
15473	10	Beregnet endring i virkelig verdi av obligasjoner mv. ved en
15473	20	renteøkning på 2%
15474	10	Beregnet endring i verdi på rentederivater ved en renteøkning på 1%
15475	10	Beregnet endring i verdi på rentederivater ved en renteøkning på 2%
15476	10	Adminstrasjonskostnader i tilknytning til bygninger og faste
15476	20	eiendommer, herav administrasjonskostnader i gårdsaksjeselskaper
15477	10	Norsk tittel på filmen
15482	10	E-post til oppgavegiver
15488	10	Opplysning om søkeren, hans ektefelle eller barn under 18 år eier
15488	20	eller leier annen fast eiendom i kommunen
15489	10	Opplysning om hvilke andre eiendommer i kommunen som eies eller leies
15489	20	av søkeren, hans ektefelle eller barn under 18 år.
15490	10	Opplysning om søker, hans ektefelle eller barn under 18 år eier eller
15490	20	leier fast eiendom i andre kommuner
15491	10	Opplysning om hvilke eiendommer i andre kommuner som eies eller leies
15491	20	av søker, hans ektefelle eller barn under 18 år
15496	10	Opplysning om søkeren vil bosette seg på eiendommen innen ett år og
15496	20	selv bebo og drive eiendommen på forsvarlig måte i minst fem år
15496	30	sammenhengende
15497	10	Opplysninger om overdrager eier andre eiendommer i kommunen som ikke
15497	20	omfattes av overdragelsen
15498	10	Opplysning om hvilke andre eiendommer i kommunen overdrager eier
15500	10	Kvalifikasjonene til oppgavegiver
15505	10	Navnet til foreldres bedrift som utbetaler lønn til egne barn
15506	10	Navnet til kommunen hvor næringsdrivende skal tilordnes gevinst eller
15506	20	tap
15507	10	Andre opplysninger om barn som mottar lønn fra foreldres bedrift
15511	10	Kontanter, sjekker, remisser ol. for næringsdrivende
15512	10	Innbetalt aksjekapital inklusive overkurs
15514	10	Faktiske rentekostnader i rederibeskatningen
15515	10	Kjøp av varer/materiell for billedkunstner
15516	10	Selskapets totale regnskapsmessige egenlapital før tilbakeføring av
15516	20	utsatt skatt
15522	10	Skattepliktig gevinst ved realisasjon av aksjer mv. i næring
15523	10	Fradragsberettiget tap ved realisasjon av aksjer mv, i næring
15528	10	Andre skattemessige avsetninger for NOKUS-selskap
15529	10	Aksjeutbytte i NOK tilordnet utlandet
15555	10	Årets positive skogbruksinntekt
15560	10	Nedskrevet verdi av driftsmidler for billedkunstnere
15561	10	Mottat beskattet konsernbidrag
15562	10	Ytet konsernbidrag av beskattet inntekt
15563	10	Ytet konsernbidrag av beskattet inntekt for rederi
15565	10	Minstefradrag som direkte kan tilordnes inntekt fra utlandet som
15565	20	omfattes av den alternative fordelingsmetoden
15566	10	Renteutgifter som ikke kan tilordnes en bestemt inntekt fra utlandet
15567	10	Midlertidige forskjeller knyttet til konserninterne overføringer
15569	10	Alminnelig inntekt for kraftforetak
15571	10	Sykepenger utbetalt på grunnlag av personinntekt fra jordbruk mv
15572	10	Sykepenger som lottfisker
15573	10	renteinntekter for næringsdrivende
15574	10	Mottatt beskattet konsernbidrag for rederi
15575	10	Refusjon av skatt på beregnet personinntekt etter skatteloven § 16-40
15581	10	Opplysninger om aksjeselskapets aksjekapital
15583	10	Vedlikehold av båt/redskap/utstyr fiske
15584	10	Andre driftskostnader i fiske
15585	10	Opplysning fra leietaker om eiendommens adresse
15587	10	Opplysning fra leietaker om eiendommens sesksjonsnummer
15588	10	Opplysninger fra leietaker om eiendommens gårdsnummer
15589	10	Opplysning fra leietaker om eiendommens bruksnummer
15596	10	Fritidsboligens eller tomtas gårdsnummer
15597	10	Fritidsboligen eller tomtas bruksnummer
15603	10	Lønninger, hyrer o.l i fiske
15604	10	Arbeidsgiveravgift i fiske
15605	10	Drivstoff, bensin, olje o.l. i fiske
15606	10	Kostnader ved leie båt/redskap i fiske
15607	10	Kjøp av redskap i fiske
15611	10	Korrigert nettoinntekt i selvangivelsen
15612	10	Renteutgifter fra selvangivelsen
15613	10	Inntekt fra utlandet som er korrigert etter den alternative
15613	20	fordelingsmetoden
15614	10	Netto inntekt i utlandet etter fradrag for tilordnete utgifter
15615	10	Ligningskontoret hvor utleie av fast eiendom finner sted
15616	10	Ligningskontoret i den kommunen foreldrenes bedrift ligger
15617	10	Fordringer pr 1.1.på mellomværende med
15617	20	konsernselskap/aksjonærer/deltakere
15618	10	Fordringer pr 31.12. på mellomværende med
15618	20	konsernselskap/aksjonærer/deltakere
15619	10	Renter opptjent på mellomværende med konsernselskap/aksjonærer/deltake
15620	10	Gjeld pr 1.1. på mellomværende med konsernselskap/aksjonærer/deltakere
15621	10	Gjeld på mellomværende med konsernselskap/aksjonærer/deltakere
15622	10	Renter på gjeld på mellomværende med
15622	20	konsernselskap/aksjonærer/deltakere
15700	10	Året slakteplanen gjelder for
15701	10	Forventet slaktevolum oppgitt i antall tonn
15702	10	Antall forventede ordinære slakt spesifisert på dyreart
15703	10	Forvented slaktehastighet spesifisert på dyreart
15704	10	Antall forventede nødslakt spesifisert dyreart
15705	10	Forventet antall uker planen for standard slakteuke følges
15706	10	Antall forventede slakt mandag spesifisert dyreart
15707	10	Antall forventede slakt tirsdag spesifisert dyreart
15708	10	Antall forventede slakt onsdag spesifisert dyreart
15709	10	Antall forventede slakt torsdag spesifisert dyreart
15710	10	Antall forventede slakt fredag spesifisert dyreart
15711	10	Forventet antall uker planen for alternativ slakteuke følges.
15712	10	Antall forventede slakt mandag i alternativ slakteuke, spesifisert
15712	20	dyreart
15713	10	Antall forventede slakt tirsdag i alternativ slakteuke, spesifisert
15713	20	dyreart
15714	10	Antall forventede slakt onsdag i alternativ slakteuke, spesifisert
15714	20	dyreart
15715	10	Antall forventede slakt torsdag i alternativ slakteuke, spesifisert
15715	20	dyreart
15716	10	Antall forventede slakt fredag i alternativ slakteuke, spesifisert
15716	20	dyreart
15717	10	Antall forventede slakt lørdag i alternativ slakteuke, spesifisert
15717	20	dyreart.
15718	10	Angi om foretaket har gitt anledning til utvidet egenmeldingsperiode
15718	20	utover tre sammenhengende dager
15719	10	Angi hvor mange sammenhengende egenmeldingsdager som kan gis
15720	10	Angi antall menn med egenmeldt sykefravær
15721	10	Angi antall kvinner med egenmeldt sykefravær
15722	10	Angi samlet antall menn og kvinner med egenmeldt sykefravær
15723	10	Angi antall tilfeller med egenmeldte sykefravær for menn
15724	10	Angi antall tilfeller med egenmeldte sykefravær for kvinner
15725	10	Angi antall tilfeller med egenmeldte sykefravær for menn og kvinner
15726	10	Angi antall dager med egenmeldte sykefravær for menn
15727	10	Angi antall dager med egenmeldte sykefravær for kvinner
15728	10	Angi antall dager med egenmeldte sykefravær for menn og kvinner
15729	10	Angi antall dagsverk med egenmeldte sykefravær for menn
15730	10	Angi antall dagsverk med egenmeldte sykefravær for kvinner
15731	10	Angi antall dagsverk med egenmeldte sykefravær for menn og kvinner
15750	10	Angi antall dagsverk med egenmeldte sykefravær på 1-3 dager av menn i
15750	20	foretak med utvidet egenmeldingsperiode
15751	10	Angi antall dagsverk med egenmeldte sykefravær av kvinner i foretak
15751	20	med utvidet egenmeldingsperiode
15752	10	Angi antall dagsverk med egenmeldte sykefravær av kvinner på 1-3 dager
15752	20	i foretak med utvidet egenmeldingsperiode
15753	10	Angi antall dagsverk med egenmeldte sykefravær av menn og kvinner i
15753	20	foretak med utvidet egenmeldingsperiode
15754	10	Angi antall dagsverk med egenmeldte sykefravær av menn og kvinner på
15754	20	1-3 dager i foretak med utvidet egenmeldingsperiode
15755	10	Angi antall dagsverk med egenmeldte sykefravær av menn i foretak med
15755	20	utvidet egenmeldingsperiode
15756	10	Navnet til virksomheten
15757	10	Navnet til kontaktpersonen i virksomheten
15758	10	Telefonnummer til virksomhetens kontaktperson
15759	10	Næringsadressen til virksomheten
15761	10	Virksomhetens organisasjonsnummer
15762	10	Fødselsnummer til oppgavegiver i virksomheten
15763	10	Gjennomsnitt antall ansatte i regnskapsåret
15764	10	Varelager av råvarer og innkjøpte halvfabrikata
15765	10	Varer under tilvirkning
15766	10	Ferdige egentilvirkede varer
15767	10	Innkjøpte varer for videresalg
15768	10	Sum varelager
15769	10	Regnskapsmessig verdi på kundefordringer
15772	10	Ikke fradraggsberettigede representasjonskostnader i næring
15773	10	Ikke fradragsberettigede kontingenter/gaver i næring
15774	10	Andre ikke fradragsberettigede kostnader i næring
15775	10	Gevinst ved realisasjon av aksjer mv.
15776	10	Tap ved realisasjon av aksjer mv.
15779	10	Navn på ekstern regnskapsfører for virksomheten
15780	10	Forretningsadresse til ekstern regnskapsfører i virksomheten
15781	10	Uttak av kontanter
15782	10	Skatter belastet privatkonto
15783	10	Uttak av varer og tjenester
15784	10	Bolig i næringsbygg
15785	10	Lys og varme privat
15786	10	Private telefonkostnader
15787	10	Diverse andre private kostnader
15788	10	Skattemessig verdi av aksjer og verdipapirfondsandeler
15789	10	Skattemessig verdi av andel i deltakerlignet selskap
15790	10	Skattemessig verdi av kontormaskiner
15791	10	Skattemessig verdi av vare-, lastebiler, busser mv.
15792	10	Skattemessige verdier på maskiner, personbiler og inventar
15793	10	Skattemessige verdier på skip, rigger mv.
15794	10	Skattemessige verdier på fly, helikopter mv.
15795	10	Skattemessige verdier på bygg og anlegg, hotell mv.
15796	10	Skattemessig verdi på forretningsbygg
15797	10	Skattemessige verdier av eiendeler
15799	10	Sum brutto næringsinntekter
15801	10	Privat bruk av næringsbil
15803	10	Ubeskattet betinget avsatt gevinst
15805	10	Start på regnskapsperioden
15806	10	Slutt på regnskapsperioden
15807	10	Midlertidige forskjeller fra året før
15808	10	Postnummer til virksomheten
15809	10	Poststedet til virksomheten
15810	10	Postnummer til ekstern regnskapsfører
15811	10	Poststedet til ekstern regnskapsfører
15812	10	Skattemessig verdi av kontanter i balansen
15813	10	Rentekostnader for nøringsdrivende
15814	10	Angi hvorvidt regnskapsfører er ekstern
15815	10	Fjorårets lager av råvarer og innkjøpte halvfabrikata
15816	10	Fjorårets varelager under tilvirkning
15817	10	Fjorårets egentilvirkede varer på lager
15818	10	Fjorårets innkjøpte varer for videresalg
15819	10	Fjorårets varelager
15820	10	Uttak av driftsmidler på privatkontoen
15821	10	Premie til tilleggstrygd for sykepenger
15822	10	Privat bruk av næringsbil
15831	10	Angi om virksomheten er nyetablert i 1999 eller senere
15832	10	Fjorårets egenkapital angis for de som benyttet næringsoppgave 2
15832	20	forrige år
15834	10	Fjorårets andel i deltakerlignet selskap
15835	10	Virksomhetens aksjeutbytte
15836	10	Annen reparsjon og vedlikehold
15837	10	Annen fradragsberettiget kostnad
15838	10	Negativ gevinst- og tapskonto
15839	10	Ubeskattet positiv gevinst- og tapskonto
15840	10	Fjorårets ubeskattet betinget avsatt gevinst
15841	10	Fradragsførte kostnader til privat bil etter sats uten fradragsrett
15842	10	Sum privatkonto
15843	10	Offentlige avgifter vedrørende salg
15844	10	Lønn, feriepenger mv.
15845	10	Annen oppgavepliktig godtgjørelse
15846	10	Arbeidsgiveravgift
15847	10	Avskrivning
15848	10	Energi, brensel mv. vedrørende produksjonen
15849	10	Leie maskiner, inventar, transportmidler mv.
15850	10	Verktøy, inventar mv. som ikke skal aktiveres
15851	10	Forsikring og avgifter på transportmidler
15852	10	Valutagevinst (agio)
15853	10	Annen kapitalinntekt (ekskl. renteinntekter og utbytte)
15854	10	Valutatap (disagio)
15855	10	Sum gjeld i næring
15856	10	Angi om regnskapet er ført av ekstern regnskapsfører
15857	10	Renteinntekt fordelt på innehaver
15858	10	Renteinntekt fordelt på ektefelle
15859	10	Rentekostnad fordelt på innehaver
15860	10	Rentekostnad fordelt på ektefelle
15861	10	Aksjeutbytte fordelt på innehaver
15862	10	Aksjeutbytte fordelt på ektefelle
15867	10	Ekstern regnskapsførers nummer i regnskapsførerregisteret
15870	10	Sum egenkapitalkorreksjoner
15872	10	Driftsutgifter ved privat bil brukt i næring
15873	10	Saldoavskrivning på driftsmidler for billedkunstnere
15874	10	Gjeld i næring for billedkunstnere
15875	10	Antall okser under 12 måneder
15876	10	Antall kviger under 12 måneder
15877	10	Antall smågris under 2 måneder
15878	10	Antall verpehøner over 20 uker
15879	10	Antall slaktekyllinger
15880	10	Antall hester over 4 år
15881	10	Antall kyr
15882	10	Antall kviger over 12 måneder
15883	10	Antall okser over 12 måneder
15884	10	Antall geiter over 9 måneder
15885	10	Antall sauer over 12 måneder
15886	10	Antall sauer under 12 måneder
15887	10	Antall geiter under 9 måneder
15888	10	Antall avlsgriser over 6 måneder
15889	10	Antall andre griser over 2 måneder
15890	10	Antall livkyllinger under 20 uker
15891	10	Antall hester under 4 år
15899	10	Buttohusleie for våningshus i jordbruket mv.
15944	10	Samlede oppgavepliktige ytelser i henhold til lønnsoppgaver
15953	10	Beskrivelse av hendelsesforløpet
15954	10	Dato for ulykken/hendelsen
15955	10	Stedet for ulykken/hendelsen, f.eks. stasjonsnavn e.l.
15984	10	Omfanget av ulykken/hendelsen; Ulykke, alvorlig hendelse,
15984	20	jernbanehendelse.
15985	10	Oppgi internt referansenummer, feks. synerginummer
15986	10	Klokkeslett for ulykken/hendelsen
15987	10	Tognummer på direkte involvert tog
15988	10	Banestrekning der ulykken/hendelsen skjedde
15989	10	Kommunen der ulykken/hendelsen fant sted
15990	10	Fylke der ulykken/hendelsen fant sted
15991	10	Type ulykke/hendlse; avsporing, sammenstøt (angi tog, bil person
15991	20	etc.), brann/eksplosjon, av-/påstigning, ulykke/hendelse i tog,
15991	30	utslipp av gasser/væsker, annet (må beskrives nærmere).
15992	10	Beskriv type aktivitet, f.eks. persontransport, godstransport,
15992	20	arbeidstog/tomtog, skifting etc.
15993	10	Antall omkomne og skadde passasjerer
15994	10	Antall omkomne og skadde tredjepersoner
15995	10	Antall omkomne og skadde ansatte
15996	10	Kostnader for miljøskader
15997	10	Kostnad for skade på materiell
15998	10	Beskrivelse av omgivelsene, f.eks. tunner, skjæring, ulendt terreng,
15998	20	tettbygd strøk, vær, føre, sikt, etc.
15999	10	Beskriv banens beskaffenhet, standard og tilstand, før
15999	20	ulykken/hendelsen
16000	10	Status for automatisk hastighetskontroll og automatisk togstopp,
16000	20	f.eks. ATC/ATP
16001	10	Forhold knyttet til sporet relevant for ulykken/hendelsen, f.eks over-
16001	20	og underbygning
16002	10	Forhold knyttet til signal/sikringsanlegg relevant for
16002	20	ulykken/henvendelse
16003	10	Andre forhold som vurderes som relevant, f.eks. strømforsyning,
16003	20	kommunikasjon e.l.
16004	10	Skader påført kjørevei og omgivelser som konsekvens av
16004	20	ulykken/hendelsen
16005	10	Type materiell
16006	10	Individnummer/vognopptak
16007	10	Eier av rullende materiell, evnt. hvem det er registrert hos.
16008	10	Status på automatisk hastighetskontroll og togstopp på rullende
16008	20	materiell
16009	10	Materialfeil relevant for ulykken/hendelsen. Tekniske feil som kan
16009	20	være årsaksfaktorer.
16010	10	Andre materiellmessige forhold som vurderes som relevant
16011	10	Skader påført involvert rullende materiell
16012	10	Driftsform ved skadestedet
16013	10	Spesielle forhold vedrørende driftsformen som vurderes relevant for
16013	20	ulykken/hendelsen
16015	10	Operasjonelle forhold i toget som er relevant for ulykken/hendelsen
16016	10	Potensielt anntall omkomne og skadde passasjerer
16017	10	Potensielt antall omkmne og skadde tredjepersoner
16018	10	Potensielt antall omkomne og skadde ansatte
16019	10	Potensielle kostnader for miljøskader
16020	10	Potensielle kostnader for skader på materiell
16021	10	Byggeår for rullende materiell
16022	10	Sikring av bevis gjort av bedriften
16023	10	Navn på personell involvert i ulykken
16024	10	Tjenestekategori på personell involvert i ulykken/hendelsen, eks.
16024	20	lokfører, konduktør, billettør, togekspeditør, togleder, etc.
16025	10	Telefonnummer til personell involvert i ulykken
16026	10	Skade på personell involvert i ulykken/hendelsen
16027	10	Tiltak som er iverksatt
16028	10	Varigehet på iverksatte tiltak
16029	10	Effekt av iverksatte tiltak
16039	10	Rapporterende havn. LOCODE, 5 alfanummeriske i hht. kodeliste fra
16039	20	Eurostat
16040	10	Kaiavsnitt på rapporterende havn
16041	10	Traffikkens (gods og passasjerer) retning. Inn(ankomst)=1 UT(avgang)=2
16042	10	Forrige/neste havn innenfor EØS. LOCODE. 5 alfanummeriske i hht.
16042	20	kodeliste fra Eurostat.
16043	10	Forrige/neste havn dersom lasting/lossing utenfor EØS. 4 siffer.
16043	20	Kodeliste for havkystsoner (Maritime Costal Area, MCA).
16047	10	Godsets vekt i tonn inkl. embalasje og eksklusiv tara (egenvekt).
16050	10	Skipets registrerte nasjonalitet. 4 siffer. Kodeliste merket
16050	20	NV(Nationality of Vessels).
16051	10	Regnskapsmessig verdi av kundefordringer vedrørende forskjeller mellom
16051	20	regnskapsmessige og skattemessige verdier
16057	10	Antall enheter av produktet
16058	10	Antall volum liter totalt
16073	10	Navn på lager
16143	10	Eierkommune sitt organisasjonsnummer
16144	10	Eierkommune sitt navn
16145	10	Eierkommune sin gateadresse
16146	10	Postnummer i adressen til eierkommune
16147	10	Poststed i adressen til eierkommune
16148	10	Telefonnummer til den Norske avdelingen av et utenlandsk foretak
16149	10	Telefaksnummer til den Norske avdelingen av et utenlandsk foretak
16150	10	Nedsettelse av overkursfond
16151	10	Utdeling av utbytte
16152	10	Utdeling av konsernbidrag
16153	10	Fullmakt til styret
16154	10	Opptak av konvertible lån
16155	10	Utstedelse av tegningsrettaksjer
16156	10	Utstedelse av frie tegningsretter
16157	10	Meldepliktig erverv fra aksjonær
16158	10	Meldepliktig erverv fra selskap innen samme konsern
16159	10	Melding om egenfratrenden fra rolle i selskap
16160	10	Særskilt sletting av enhet fra foretaksregisteret
16161	10	Forvaltningskapital hos stiftelser
