370	Driftsmidler; nedskrevet verdi; spesifisert saldogruppe	Økonomiske data	Skattemessige verdier	Beløp	
16535	Inntekt; skattbar; netto; RISK	Økonomiske data	Skattemessige verdier	Beløp	
7562	Personinntekt; lønnsfradrag; beregningsgrunnlag	Økonomiske data	Skattemessige verdier	Beløp	
7563	Lønnsfradrag; foretak	Økonomiske data	Skattemessige verdier	Beløp	
7551	Kundefordringer; kapitalavkastning; utgående verdi	Økonomiske data	Skattemessige verdier	Beløp	
7552	Eiendeler; kapitalavkastning; inngående verdi	Økonomiske data	Skattemessige verdier	Beløp	
7553	Eiendeler; kapitalavkastning; utgående verdi	Økonomiske data	Skattemessige verdier	Beløp	
7554	Leverandørgjeld kundeforskudd; kapitalavkastning; inngående verdi	Økonomiske data	Gjeld (klasse 2, 21-29)	Beløp	
7555	Leverandørgjeld kundeforskudd; kapitalavkastning; utgående verdi	Økonomiske data	Gjeld (klasse 2, 21-29)	Beløp	
16289	Video; VHS; lager; netto	Produksjonsopplysninger, ikke-økonomiske data	Lagerbeholdning	Antall	
16290	Video; DVD; lager ut	Produksjonsopplysninger, ikke-økonomiske data	Lagerbeholdning	Antall	
16291	Video; DVD; lager; retur	Produksjonsopplysninger, ikke-økonomiske data	Lagerbeholdning	Antall	
16292	Video; DVD; lager; netto	Produksjonsopplysninger, ikke-økonomiske data	Lagerbeholdning	Antall	
16293	Video; salg	Økonomiske data	Salgsinntekter (klasse 3, 30-35)	Beløp	
319	Bedrift; adresse	Grunndata	Primære identifikasjonsopplysninger	Adresse	
16068	Tapping; utført av; organisasjonsnummer	Driftsopplysninger, ikke-økonomiske data	Andre driftsopplysninger	Nummer	
16070	Tapping; utført av; adresse	Driftsopplysninger, ikke-økonomiske data	Andre driftsopplysninger	Adresse	
16071	Tapping; utført av; postnummer	Driftsopplysninger, ikke-økonomiske data	Andre driftsopplysninger	Nummer	
16072	Tapping; utført av; poststed	Driftsopplysninger, ikke-økonomiske data	Andre driftsopplysninger	Stedsangivelse	
16073	Lager; navn; spesifisert lager	Driftsopplysninger, ikke-økonomiske data	Driftsmidler (lokaler, maskiner, redskap)	Navn	
7434	Fordringer; tap; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7435	Fordringer; tap; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7283	Fordringer; kunder; nedskrivning; endring; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7284	Fordringer; kunder; nedskrivning; endring; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7286	Næringskostnad	Økonomiske data	Skattemessige verdier	Beløp	
7287	Næringskostnad; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
3447	Innsender; telefaksnummer	Grunndata	Primære identifikasjonsopplysninger	Nummer	
11339	Innsender; postnummer	Grunndata	Primære identifikasjonsopplysninger	Nummer	
11340	Innsender; poststed	Grunndata	Primære identifikasjonsopplysninger	Adresse	
11341	Innsender; referanse	Grunndata	Andre grunndata	Fritekst	
647	Bedrift; start; dato	Driftsopplysninger, ikke-økonomiske data	Tidsangivelser vedr. drift (perioder og datoer)	Dato	
3587	Bedrift; overtakelse; dato	Driftsopplysninger, ikke-økonomiske data	Tidsangivelser vedr. drift (perioder og datoer)	Dato	
3633	Enhet; eierandeler; offentlige	Grunndata	Eierforhold	Strukturert informasjon	
3634	Enhet; eierandeler; utenlandske	Grunndata	Eierforhold	Strukturert informasjon	
1184	Enhet; konsern; tilknytning	Grunndata	Struktur og organisasjon	Strukturert informasjon	
365	Saldo; grunnlag; spesifisert saldogruppe	Økonomiske data	Skattemessige verdier	Beløp	
367	Forretningsbygg; kostpris; spesifisert bygg	Økonomiske data	Skattemessige verdier	Beløp	
368	Forretningsbygg; nedskrevet verdi; spesifisert bygg	Økonomiske data	Skattemessige verdier	Beløp	
16159	Egenfratreden	Grunndata	Struktur og organisasjon	Fritekst	
16160	Enhet; sletting; foretaksregisteret	Grunndata	Andre grunndata	Fritekst	
16301	Fravær; egenmeldt; næring; periode	Sysselsetting, ikke-økonomiske data	Arbeidsmiljø (helse, miljø og sikkerhet)	Antall	
16302	Fravær; egenmeldt; bedrift; fjoråret	Sysselsetting, ikke-økonomiske data	Arbeidsmiljø (helse, miljø og sikkerhet)	Antall	
16303	Fravær; egenmeldt; bedrift; periode	Sysselsetting, ikke-økonomiske data	Arbeidsmiljø (helse, miljø og sikkerhet)	Antall	
16288	Video; VHS; lager; retur	Produksjonsopplysninger, ikke-økonomiske data	Lagerbeholdning	Antall	
16161	Stiftelser; forvaltningskapital	Økonomiske data	Andre økonomiske data	Beløp	
16162	Stiftelser; offentlig stadfesting	Grunndata	Andre grunndata	Fritekst	
16163	Stiftelser; søknad; offentlig stadfestelse;	Grunndata	Andre grunndata	Fritekst	
31	Enhet; navn; endring	Grunndata	Primære identifikasjonsopplysninger	Navn	
13550	Enhet; navn; sekundært	Grunndata	Sekundære identifikasjonsopplysninger	Navn	
5102	Melding; type	Driftsopplysninger, ikke-økonomiske data	Andre driftsopplysninger	Strukturert informasjon	
16079	Distributør; navn; spesifisert distributør	Driftsopplysninger, ikke-økonomiske data	Eksterne aktører	Navn	
16080	Distributør; organisasjonsnummer; spesifisert distributør	Driftsopplysninger, ikke-økonomiske data	Eksterne aktører	Nummer	
16081	Distributør; kontaktperson; spesifisert distributør	Driftsopplysninger, ikke-økonomiske data	Eksterne aktører	Navn	
16082	Distributør; adresse; spesifisert distributør	Driftsopplysninger, ikke-økonomiske data	Eksterne aktører	Adresse	
16083	Distributør; postnummer; spesifisert distributør	Driftsopplysninger, ikke-økonomiske data	Eksterne aktører	Nummer	
11342	Bedrift; tidligere eier; postnummer	Grunndata	Eierforhold	Nummer	
11343	Bedrift; tidligere eier; poststed	Grunndata	Eierforhold	Adresse	
3592	Bedrift; ny eier; organisasjonsnummer	Grunndata	Eierforhold	Nummer	
55	Bedrift; ny eier; navn	Grunndata	Eierforhold	Navn	
56	Bedrift; ny eier; adresse	Grunndata	Eierforhold	Adresse	
11344	Bedrift; ny eier; postnummer	Grunndata	Eierforhold	Nummer	
11345	Bedrift; ny eier; poststed	Grunndata	Eierforhold	Adresse	
1178	Aksjer mv; kostpris; historisk; spesifisert selskap	Økonomiske data	Skattemessige verdier	Beløp	
16168	Bygg anlegg; investering; antatt; resten av året	Økonomiske data	Andre økonomiske data	Beløp	
16169	Bygg anlegg; investering; antatt; kommende år	Økonomiske data	Andre økonomiske data	Beløp	
16170	Driftsmidler; varige; investeringer; antatt; resten av året	Økonomiske data	Andre økonomiske data	Beløp	
16171	Driftsmidler; varige; investeringer; antatt; kommende år	Økonomiske data	Andre økonomiske data	Beløp	
11409	Revisor; bekreftelse	Grunndata	Struktur og organisasjon	Fritekst	
11410	Regnskapsfører; bekreftelse	Grunndata	Struktur og organisasjon	Fritekst	
7392	Pensjonskostnader; innberetningspliktige; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7393	Pensjonskostnader; innberetningspliktige; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7394	Godtgjørelser; deltakerlignede selskaper; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7395	Godtgjørelser; deltakerlignede selskaper; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7396	Personalkostnader; andre; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
362	Driftsmidler; saldoavskrivning; grunnlag; spesifisert saldogruppe	Økonomiske data	Skattemessige verdier	Beløp	
6915	Driftsmidler; gevinst tapskonto; overført; spesifisert saldogruppe	Økonomiske data	Skattemessige verdier	Beløp	
6695	Driftsmidler; saldoavskrivning; spesifisert saldogruppe	Økonomiske data	Skattemessige verdier	Beløp	
2044	Gevinst tapskonto; inntektsført	Økonomiske data	Skattemessige verdier	Beløp	
2023	Eiendom; leid; innskudd; reduksjonsbeløp	Økonomiske data	Skattemessige verdier	Beløp	
11405	Enhet; overdragende fusjonerende; organisasjonsnummer; spesifisert	Grunndata	Eierforhold	Nummer	
3612	Enhet; overtakende fusjonerende; adresse; spesifisert enhet	Grunndata	Eierforhold	Adresse	
11359	Enhet; overtakende fusjonerende; postnummer; spesifisert enhet	Grunndata	Eierforhold	Nummer	
11360	Enhet; overtakende fusjonerende; poststed; spesifisert enhet	Grunndata	Eierforhold	Adresse	
11361	Fisjon; plan	Grunndata	Struktur og organisasjon	Strukturert informasjon	
352	Saldo; gruppe; spesifisert	Økonomiske data	Andre økonomiske data	Strukturert informasjon	
7556	Kapitalavkastningsgrunnlag; inngående verdi	Økonomiske data	Skattemessige verdier	Beløp	
7557	Kapitalavkastningsgrunnlag; utgående verdi	Økonomiske data	Skattemessige verdier	Beløp	
2028	Kapitalavkastning; grunnlag	Økonomiske data	Skattemessige verdier	Beløp	
1818	Drift; tidsrom	Driftsopplysninger, ikke-økonomiske data	Tidsangivelser vedr. drift (perioder og datoer)	Periode	
7428	Provisjonskostnader; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7429	Provisjonskostnader; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7561	Personinntekt; aktiv	Økonomiske data	Skattemessige verdier	Beløp	
7575	Personinntekt; lønn annen godtgjørelse; aktiv	Økonomiske data	Skattemessige verdier	Beløp	
7564	Personinntekt; aktiv; foreløpig andel	Økonomiske data	Skattemessige verdier	Beløp	
7565	Personinntekt; lønnsfradrag	Økonomiske data	Skattemessige verdier	Beløp	
7566	Personinntekt; lønnsfradrag; aktiv	Økonomiske data	Skattemessige verdier	Beløp	
7100	Investeringer; aksjer andeler	Økonomiske data	Eiendeler (klasse 1)	Beløp	
7101	Investeringer; aksjer andeler; fjoråret	Økonomiske data	Eiendeler (klasse 1)	Beløp	
1827	Aksjer mv; ervervsmåte; spesifisert selskap	Grunndata	Eierforhold	Type/art	
5827	Aksjer mv; realisasjonsvederlag; spesifisert selskap	Økonomiske data	Andre økonomiske data	Beløp	
1822	Aksjer mv; inngangsverdi; spesifisert selskap	Økonomiske data	Skattemessige verdier	Beløp	
1823	Aksjer mv; inngangsverdi; type; spesifisert selskap	Økonomiske data	Skattemessige verdier	Type/art	
7540	Immaterielle rettigheter; ervervede; kapitalavk; verdsettelsesmetode	Økonomiske data	Skattemessige verdier	Strukturert informasjon	
16074	Lager; organisasjonsnummer; spesifisert lager	Driftsopplysninger, ikke-økonomiske data	Driftsmidler (lokaler, maskiner, redskap)	Nummer	
3604	Kapitaltegning; verdipapirhandelloven	Økonomiske data	Egenkapital (klasse 2, 20)	Strukturert informasjon	
3605	Kapitalendring; type	Økonomiske data	Egenkapital (klasse 2, 20)	Strukturert informasjon	
3606	Kapital; nedsettelse; dato	Driftsopplysninger, ikke-økonomiske data	Tidsangivelser vedr. drift (perioder og datoer)	Dato	
7403	Energi; produksjon; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
1830	Aksjer mv; inngangsverdi; korrigering; fradrag; spesifisert selskap	Økonomiske data	Skattemessige verdier	Beløp	
1824	Aksjekapital; tilbakebetalt; spesifisert selskap	Økonomiske data	Skattemessige verdier	Beløp	
7612	Aksjer mv; inngangsverdi; negativ saldo; spesifisert selskap	Økonomiske data	Skattemessige verdier	Beløp	
1825	Aksjer mv; inngangsverdi; korrigert; spesifisert selskap	Økonomiske data	Skattemessige verdier	Beløp	
7449	Forretningsbygg; skattemessig verdi; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7090	Investeringer; datter konsern; deltakerlignet; fjoråret	Økonomiske data	Eiendeler (klasse 1)	Beløp	
7091	Investeringer; datter konsern; andre	Økonomiske data	Eiendeler (klasse 1)	Beløp	
7092	Investeringer; datter konsern; andre; fjoråret	Økonomiske data	Eiendeler (klasse 1)	Beløp	
6500	Utlån; konsern	Økonomiske data	Eiendeler (klasse 1)	Beløp	
7093	Utlån; konsern; fjoråret	Økonomiske data	Eiendeler (klasse 1)	Beløp	
7094	Investeringer; tilknyttet selskap; deltakerlignet	Økonomiske data	Eiendeler (klasse 1)	Beløp	
16304	Fravær; legemeldt; landstall; fjoråret	Sysselsetting, ikke-økonomiske data	Arbeidsmiljø (helse, miljø og sikkerhet)	Antall	
16305	Fravær; legemeldt; landstall; periode	Sysselsetting, ikke-økonomiske data	Arbeidsmiljø (helse, miljø og sikkerhet)	Antall	
16306	Fravær; legemeldt; næring; fjoråret	Sysselsetting, ikke-økonomiske data	Arbeidsmiljø (helse, miljø og sikkerhet)	Antall	
16307	Fravær; legemeldt; næring; periode	Sysselsetting, ikke-økonomiske data	Arbeidsmiljø (helse, miljø og sikkerhet)	Antall	
16308	Fravær; legemeldt; bedrift; fjoråret	Sysselsetting, ikke-økonomiske data	Arbeidsmiljø (helse, miljø og sikkerhet)	Antall	
11389	Enhet; registrering; Foretaksregisteret	Grunndata	Andre grunndata	Strukturert informasjon	
3583	Omsetning; merverdiavgiftspliktig	Driftsopplysninger, ikke-økonomiske data	Andre driftsopplysninger	Strukturert informasjon	
11390	Sysselsatte; andre; arbeidsgiveravgiftspliktige	Sysselsetting, ikke-økonomiske data	Ansatte og andre sysselsatte	Strukturert informasjon	
336	Bedrift; navn	Grunndata	Primære identifikasjonsopplysninger	Navn	
57	Bedrift; postadresse	Grunndata	Primære identifikasjonsopplysninger	Adresse	
369	Forretningsbygg; avskrivning; nedre grense; spesifisert bygg	Økonomiske data	Skattemessige verdier	Beløp	
6919	Driftsmidler; kostpris; spesifisert objekt	Økonomiske data	Skattemessige verdier	Beløp	
6920	Driftsmidler; nedskrevet verdi; spesifisert objekt	Økonomiske data	Skattemessige verdier	Beløp	
6910	Driftsmidler; avskrivning; lineær; spesifisert objekt	Økonomiske data	Skattemessige verdier	Beløp	
11236	Oppgave; år	Driftsopplysninger, ikke-økonomiske data	Tidsangivelser vedr. drift (perioder og datoer)	Periode	
16084	Distributør; poststed; spesifisert distributør	Driftsopplysninger, ikke-økonomiske data	Eksterne aktører	Adresse	
16085	Tjenester; andre	Driftsopplysninger, ikke-økonomiske data	Andre driftsopplysninger	Strukturert informasjon	
16087	Virksomhet; annen	Driftsopplysninger, ikke-økonomiske data	Andre driftsopplysninger	Strukturert informasjon	
3610	Kapital; nedsatt; anvendelse	Økonomiske data	Andre økonomiske data	Strukturert informasjon	
11354	Fusjon; beslutning	Grunndata	Struktur og organisasjon	Strukturert informasjon	
7614	Aksjer mv; tap; spesifisert selskap	Økonomiske data	Skattemessige verdier	Beløp	
7673	Aksjer mv; tap; skatt; spesifisert selskap	Økonomiske data	Skattemessige verdier	Beløp	
7615	Aksjer mv; gevinst; skatt; brutto	Økonomiske data	Skattemessige verdier	Beløp	
7616	Aksjer mv; tap; skatt; brutto	Økonomiske data	Skattemessige verdier	Beløp	
7373	Leieinntekter; andre; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7374	Provisjonsinntekter; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
3594	Innehaver; navn	Grunndata	Eierforhold	Navn	
7381	Beholdningsendringer; varer; egentilvirkede; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7382	Fremmedytelser; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7383	Fremmedytelser; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7384	Beholdningsendringer; anleggsmidler; egentilvirkede; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7385	Beholdningsendringer; anleggsmidler; egentilv; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7397	Personalkostnader; andre; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7398	Avskrivninger; ordinære; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7399	Avskrivninger; ordinære; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7400	Frakt transportkostnader; salg; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7401	Frakt transportkostnader; salg; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
6935	Privatkonto; uttak driftsmidler	Økonomiske data	Skattemessige verdier	Beløp	
7665	Saldo; nummer; spesifisert saldogruppe	Driftsopplysninger, ikke-økonomiske data	Driftsmidler (lokaler, maskiner, redskap)	Nummer	
11733	Forretningsbygg; gårdsnummer; spesifisert bygg	Driftsopplysninger, ikke-økonomiske data	Driftsmidler (lokaler, maskiner, redskap)	Nummer	
11734	Forretningsbygg; bruksnummer; spesifisert bygg	Driftsopplysninger, ikke-økonomiske data	Driftsmidler (lokaler, maskiner, redskap)	Nummer	
11735	Forretningsbygg; seksjonsnummer; spesifisert bygg	Driftsopplysninger, ikke-økonomiske data	Driftsmidler (lokaler, maskiner, redskap)	Nummer	
7567	Personinntekt; beregnet i inntektsåret	Økonomiske data	Skattemessige verdier	Beløp	
1456	Godtgjørelse; deltakerlignet selskap	Økonomiske data	Skattemessige verdier	Beløp	
2041	Personinntekt; fremførbar; negativ; tidligere år	Økonomiske data	Skattemessige verdier	Beløp	
7569	Personinntekt; før samordning	Økonomiske data	Skattemessige verdier	Beløp	
2043	Personinntekt; negativ; annen næring; fradrag	Økonomiske data	Skattemessige verdier	Beløp	
7568	Personinntekt; negativ; annen næring; tillegg	Økonomiske data	Skattemessige verdier	Beløp	
7275	Salg reklame; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7276	Salg reklame; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7277	Representasjon; fradragsberettiget; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7278	Representasjon; fradragsberettiget; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7279	Kontingenter gaver; fradragsberettiget; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7280	Kontingenter gaver; fradragsberettiget; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7541	Immaterielle rettigheter; ervervede; kapitalavk; inngående verdi	Økonomiske data	Skattemessige verdier	Beløp	
7542	Immaterielle rettigheter; ervervede; kapitalavk; utgående verdi	Økonomiske data	Skattemessige verdier	Beløp	
7543	FoU; kostnader; kapitalavkastning; verdsettelsesmetode	Økonomiske data	Skattemessige verdier	Strukturert informasjon	
7544	FoU; kostnader; kapitalavkastning; inngående verdi	Økonomiske data	Skattemessige verdier	Beløp	
7545	FoU; kostnader; kapitalavkastning; utgående verdi	Økonomiske data	Skattemessige verdier	Beløp	
7404	Leiekostnader; fast eiendom; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7405	Leiekostnader; fast eiendom; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7408	Lys varme; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7409	Lys varme; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7406	Renovasjon renhold mv; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7407	Renovasjon renhold mv; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7095	Investeringer; tilknyttet selskap; deltakerlignet; fjoråret	Økonomiske data	Eiendeler (klasse 1)	Beløp	
7096	Investeringer; tilknyttet selskap; andre	Økonomiske data	Eiendeler (klasse 1)	Beløp	
7097	Investeringer; tilknyttet selskap; andre; fjoråret	Økonomiske data	Eiendeler (klasse 1)	Beløp	
7098	Utlån; tilknyttet selskap felleskontrollert virksomhet	Økonomiske data	Eiendeler (klasse 1)	Beløp	
7099	Utlån; tilknyttet selskap felleskontrollert virksomhet; fjoråret	Økonomiske data	Eiendeler (klasse 1)	Beløp	
16309	Fravær; legemeldt; bedrift; periode	Sysselsetting, ikke-økonomiske data	Arbeidsmiljø (helse, miljø og sikkerhet)	Antall	
7523	Personbiler traktorer  mv; kapitalavkastning; inngående verdi	Økonomiske data	Skattemessige verdier	Beløp	
7524	Personbiler traktorer  mv; kapitalavkastning; utgående verdi	Økonomiske data	Skattemessige verdier	Beløp	
7525	Skip fartøyer rigger mv; kapitalavkasning; verdsettelsesmetode	Økonomiske data	Skattemessige verdier	Strukturert informasjon	
7526	Skip fartøyer rigger mv; kapitalavkasning; inngående verdi	Økonomiske data	Skattemessige verdier	Beløp	
1041	Bygg anlegg; skattemessig verdi	Økonomiske data	Skattemessige verdier	Beløp	
7450	Bygg anlegg; skattemessig verdi; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7451	Anlegg maskiner; under utførelse; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7452	Anlegg maskiner; under utførelse; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7454	Tomter grunnarealer; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7455	Tomter grunnarealer; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
8908	Bedrift; postnummer	Grunndata	Primære identifikasjonsopplysninger	Nummer	
8909	Bedrift; poststed	Grunndata	Primære identifikasjonsopplysninger	Adresse	
16294	Bedrift; sysselsatte	Sysselsetting, ikke-økonomiske data	Ansatte og andre sysselsatte	Antall	
7618	Enhet; organisasjonsnummer; spesifisert selskap	Grunndata	Primære identifikasjonsopplysninger	Nummer	
11242	Driftsmiddel; avskrivning; lineært; verdsettingsmetode	Økonomiske data	Skattemessige verdier	Strukturert informasjon	
7537	Driftsmidler; ikke avskrivbare; kapitalavkastning; verdsettelsesmetode	Økonomiske data	Skattemessige verdier	Strukturert informasjon	
16519	Ansatt; utenlandsk; måneder	Sysselsetting, ikke-økonomiske data	Tidsangivelser vedr. sysselsetting (perioder og datoer)	Antall	
15755	Sykefravær; egenmeldingsperiode; utvidet; dagsverk; menn	Sysselsetting, ikke-økonomiske data	Arbeidsmiljø (helse, miljø og sikkerhet)	Antall	
15750	Sykefravær; egenmeldingsperiode; utvidet; dagsverk; menn; 1-3 dager	Sysselsetting, ikke-økonomiske data	Arbeidsmiljø (helse, miljø og sikkerhet)	Antall	
15751	Sykefravær; egenmeldingsperiode; utvidet; dagsverk; kvinner	Sysselsetting, ikke-økonomiske data	Arbeidsmiljø (helse, miljø og sikkerhet)	Antall	
6276	Fusjon; type	Grunndata	Struktur og organisasjon	Strukturert informasjon	
1994	Enhet; overdragende/innfusjonerte; navn	Grunndata	Eierforhold	Navn	
1996	Enhet; overdragende/innfusjonerte; organisasjonsnummer	Grunndata	Eierforhold	Nummer	
3611	Enhet; overdragende/innfusjonerte; adresse	Grunndata	Eierforhold	Adresse	
11355	Enhet; overdragende innfusjonerte; postnummer	Grunndata	Eierforhold	Nummer	
11356	Enhet; overdragende innfusjonerte; poststed	Grunndata	Eierforhold	Adresse	
11357	Fusjon; plan	Grunndata	Struktur og organisasjon	Strukturert informasjon	
7375	Provisjonsinntekter; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7266	Inntektsføring; negativ saldo	Økonomiske data	Skattemessige verdier	Beløp	
7267	Inntektsføring; negativ saldo; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7376	Driftsinntekter; andre; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7377	Driftsinntekter; andre; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7268	Næringsinntekt; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7387	Lønnskostnader; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7391	Arbeidsgiveravgift; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7307	Eiendeler; avskrivbare; utenom saldosystemet; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7308	Gevinst tapskonto; negativ	Økonomiske data	Skattemessige verdier	Beløp	
7309	Gevinst tapskonto; negativ; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7465	Fordringer; ansatte; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
11736	Forretningsbygg; adresse; spesifisert bygg	Driftsopplysninger, ikke-økonomiske data	Driftsmidler (lokaler, maskiner, redskap)	Adresse	
6909	Driftsmidler; beskrivelse; spesifisert objekt	Driftsopplysninger, ikke-økonomiske data	Driftsmidler (lokaler, maskiner, redskap)	Fritekst	
7423	Transportmidler; vedlikehold mv; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7421	Transportmidler; forsikring avgifter; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7273	Bilkostnader; privat bil; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
294	Privatkonto; uttak varer/tjenester	Økonomiske data	Skattemessige verdier	Beløp	
295	Privatkonto; næringsbygg; egen bolig	Økonomiske data	Skattemessige verdier	Beløp	
296	Privatkonto; lys varme	Økonomiske data	Skattemessige verdier	Beløp	
297	Privatkonto; telefonkostnader	Økonomiske data	Skattemessige verdier	Beløp	
298	Privatkonto; diverse	Økonomiske data	Skattemessige verdier	Beløp	
292	Privatkonto; skatter	Økonomiske data	Skattemessige verdier	Beløp	
6937	Privatkonto; næringsbil	Økonomiske data	Skattemessige verdier	Beløp	
7572	Personinntekt; beregnet; korrigert	Økonomiske data	Skattemessige verdier	Beløp	
6686	Næringsinntekt; netto; før kapitalposter	Økonomiske data	Skattemessige verdier	Beløp	
6687	Næringsinntekt; netto; før kapitalposter; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
269	Overskudd; andel; deltakerlignet selskap; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7436	Valutagevinst agio; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7437	Valutagevinst agio; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7430	Garanti service; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
1347	Personbiler traktorer maskiner mv	Økonomiske data	Eiendeler (klasse 1)	Beløp	
7083	Personbiler traktorer maskiner mv; fjoråret	Økonomiske data	Eiendeler (klasse 1)	Beløp	
1348	Skip fartøyer rigger mv	Økonomiske data	Eiendeler (klasse 1)	Beløp	
7084	Skip fartøyer rigger mv; fjoråret	Økonomiske data	Eiendeler (klasse 1)	Beløp	
1349	Fly helikopter	Økonomiske data	Eiendeler (klasse 1)	Beløp	
7085	Fly helikopter; fjoråret	Økonomiske data	Eiendeler (klasse 1)	Beløp	
7546	Varer; kapitalavkastning; verdsettelsesmetode	Økonomiske data	Skattemessige verdier	Strukturert informasjon	
7547	Varer; kapitalavkastning; inngående verdi	Økonomiske data	Skattemessige verdier	Beløp	
7548	Varer; kapitalavkastning; utgående verdi	Økonomiske data	Skattemessige verdier	Beløp	
7549	Kundefordringer; kapitalavkastning; verdsettelsesmetode	Økonomiske data	Skattemessige verdier	Strukturert informasjon	
7362	Salgsinntekter uttak; avgiftsfri; skattemessig	Økonomiske data	Skattemessige verdier	Beløp	
7411	Leiekostnader; driftsmidler; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
7413	Driftsmaterialer; ikke aktivert; skattemessig; fjoråret	Økonomiske data	Skattemessige verdier	Beløp	
258	Kostnader; andre; ikke fradragsberettiget	Økonomiske data	Summeringer, resultatregnskap	Beløp	
7344	Inntekter; skattefrie	Økonomiske data	Andre driftsinntekter (klasse 3, 36-39)	Beløp	
7345	Kontanter; innskudd	Økonomiske data	Eiendeler (klasse 1)	Beløp	
7353	Bilkostnader; privat bil	Økonomiske data	Andre driftskostnader (klasse 6-7, 61-79)	Beløp	
7527	Skip fartøyer rigger mv; kapitalavkasning; utgående verdi	Økonomiske data	Skattemessige verdier	Beløp	
7528	Fly helikopter; kapitalavkastning; verdsettelsesmetode	Økonomiske data	Skattemessige verdier	Strukturert informasjon	
7529	Fly helikopter; kapitalavkastning; inngående verdi	Økonomiske data	Skattemessige verdier	Beløp	
7530	Fly helikopter; kapitalavkastning; utgående verdi	Økonomiske data	Skattemessige verdier	Beløp	
